Intellect Design Arena Ltd.,INTELLECT.NS,,,,
Maharashtra Seamless Ltd.,MAHSEAMLES.NS,,,,
Marksans Pharma Ltd.,MARKSANS.NS,,,,
Olectra Greentech Ltd.,OLECTRA.NS,,,,
JK Lakshmi Cement Ltd.,JKLAKSHMI.NS,,,,
Mrs. Bectors Food Specialities Ltd.,BECTORFOOD.NS,,,,
Sammaan Capital Ltd.,NA,,,,
HEG Ltd.,HEG.NS,,,,
Engineers India Ltd.,ENGINERSIN.NS,,,,
Valor Estate Ltd.,NA,,,,
JM Financial Ltd.,JMFINANCIL.NS,,,,
Home First Finance Company India Ltd.,HOMEFIRST.NS,,,,
Chennai Petroleum Corporation Ltd.,CHENNPETRO.NS,,,,
Time Technoplast Ltd.,TIMETECHNO.NS,,,,
Sonata Software Ltd.,SONATSOFTW.NS,,,,
Happiest Minds Technologies Ltd.,HAPPSTMNDS.NS,,,,
Inox India Ltd.,NA,,,,
Star Cement Ltd.,STARCEMENT.NS,,,,
Can Fin Homes Ltd.,CANFINHOME.NS,,,,
PVR INOX Ltd.,PVRINOX.NS,,,,
Vesuvius India Ltd.,VESUVIUS.NS,,,,
Medplus Health Services Ltd.,MEDPLUS.NS,,,,
Alkyl Amines Chemicals Ltd.,ALKYLAMINE.NS,,,,
Prudent Corporate Advisory Services Ltd.,PRUDENT.NS,,,,
Gujarat Mineral Development Corporation Ltd.,GMDCLTD.NS,,,,
Procter & Gamble Health Ltd.,PGHL.NS,,,,
Allied Blenders & Distillers Ltd.,NA,,,,
India Shelter Finance Corporation Ltd.,NA,,,,
Va Tech Wabag Ltd.,WABAG.NS,,,,
India Cements Ltd.,INDIACEM.NS,,,,
TTK Prestige Ltd.,TTKPRESTIG.NS,,,,
PC Jeweller Ltd.,PCJEWELLER.NS,,,,
Genus Power Infrastructures Ltd.,GENUSPOWER.NS,,,,
Ganesh Housing Corporation Ltd.,GANESHHOUC.NS,,,,
Netweb Technologies India Ltd.,NETWEB.NS,,,,
Birla Corporation Ltd.,BIRLACORPN.NS,,,,
Aurionpro Solutions Ltd.,AURIONPRO.NS,,,,
Azad Engineering Ltd.,NA,,,,
Power Mech Projects Ltd.,POWERMECH.NS,,,,
Anupam Rasayan India Ltd.,ANURAS.NS,,,,
Nazara Technologies Ltd.,NAZARA.NS,,,,
Garware Technical Fibres Ltd.,GARFIBRES.NS,,,,
Tips Music Ltd.,TIPSINDLTD.NS,,,,
Transport Corporation of India Ltd.,TCI.NS,,,,
Edelweiss Financial Services Ltd.,EDELWEISS.NS,,,,
Triveni Engineering & Industries Ltd.,TRIVENI.NS,,,,
ASK Automotive Ltd.,ASKAUTO.NS,,,,
GMR Power and Urban Infra Ltd.,GMRP&UI.NS,,,,
KPI Green Energy Ltd.,KPIGREEN.NS,,,,
Shriram Pistons & Rings Ltd.,SHRIPISTON.NS,,,,
Gabriel India Ltd.,GABRIEL.NS,,,,
Metropolis Healthcare Ltd.,METROPOLIS.NS,,,,
CarTrade Tech Ltd.,CARTRADE.NS,,,,
Sudarshan Chemical Industries Ltd.,SUDARSCHEM.NS,,,,
Syrma SGS Technology Ltd.,SYRMA.NS,,,,
ISGEC Heavy Engineering Ltd.,ISGEC.NS,,,,
Redtape Ltd.,NA,,,,
MMTC Ltd.,MMTC.NS,,,,
Shipping Corporation of India Ltd.,SCI.NS,,,,
Galaxy Surfactants Ltd.,GALAXYSURF.NS,,,,
JK Tyre & Industries Ltd.,JKTYRE.NS,,,,
Alok Industries Ltd.,ALOKINDS.NS,,,,
Honasa Consumer Ltd.,NA,,,,
Epigral Ltd.,NA,,,,
CMS Info Systems Ltd.,CMSINFO.NS,,,,
Kirloskar Pneumatic Company Ltd.,KIRLPNU.NS,,,,
Sheela Foam Ltd.,SFL.NS,,,,
Latent View Analytics Ltd.,LATENTVIEW.NS,,,,
Kaveri Seed Company Ltd.,KSCL.NS,,,,
Symphony Ltd.,SYMPHONY.NS,,,,
Healthcare Global Enterprises Ltd.,HCG.NS,,,,
Religare Enterprises Ltd.,RELIGARE.NS,,,,
Happy Forgings Ltd.,NA,,,,
CCL Products India Ltd.,CCL.NS,,,,
Zinka Logistics Solutions Ltd.,NA,,,,
Campus Activewear Ltd.,CAMPUS.NS,,,,
Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,GNFC.NS,,,,
Orient Cement Ltd.,ORIENTCEM.NS,,,,
P N Gadgil Jewellers Ltd.,NA,,,,
Gujarat State Fertilizer & Chemicals Ltd.,GSFC.NS,,,,
Jindal Worldwide Ltd.,JINDWORLD.NS,,,,
Cera Sanitaryware Ltd.,CERA.NS,,,,
Ujjivan Small Finance Bank Ltd.,UJJIVANSFB.NS,,,,
Akums Drugs & Pharmaceuticals Ltd.,NA,,,,
Shaily Engineering Plastics Ltd.,SHAILY.NS,,,,
Sundaram Finance Holdings Ltd.,SUNDARMHLD.NS,,,,
Just Dial Ltd.,JUSTDIAL.NS,,,,
Ajax Engineering Ltd.,NA,,,,
Karnataka Bank Ltd.,KTKBANK.NS,,,,
PNC Infratech Ltd.,PNCINFRA.NS,,,,
Sandur Manganese & Iron Ores Ltd.,SANDUMA.NS,,,,
Voltamp Transformers Ltd.,VOLTAMP.NS,,,,
Dodla Dairy Ltd.,DODLA.NS,,,,
Privi Speciality Chemicals Ltd.,PRIVISCL.NS,,,,
HG Infra Engineering Ltd.,HGINFRA.NS,,,,
Rashtriya Chemicals & Fertilizers Ltd.,RCF.NS,,,,
Ion Exchange (India) Ltd.,IONEXCHANG.NS,,,,
Lloyds Engineering Works Ltd.,NA,,,,
Welspun Enterprises Ltd.,WELENT.NS,,,,
eMudhra Ltd.,EMUDHRA.NS,,,,
Chemplast Sanmar Ltd.,CHEMPLASTS.NS,,,,
Tamilnad Mercantile Bank Ltd.,TMB.NS,,,,
Sansera Engineering Ltd.,SANSERA.NS,,,,
Gujarat Pipavav Port Ltd.,GPPL.NS,,,,
Network18 Media & Investments Ltd.,NETWORK18.NS,,,,
Esab India Ltd.,ESABINDIA.NS,,,,
Balu Forge Industries Ltd.,NA,,,,
Dilip Buildcon Ltd.,DBL.NS,,,,
Nesco Ltd.,NESCO.NS,,,,
Keystone Realtors Ltd.,NA,,,,
Prism Johnson Ltd.,PRSMJOHNSN.NS,,,,
Borosil Renewables Ltd.,BORORENEW.NS,,,,
Mastek Ltd.,MASTEK.NS,,,,
FDC Ltd.,FDC.NS,,,,
Archean Chemical Industries Ltd.,NA,,,,
KRBL Ltd.,KRBL.NS,,,,
Max Estates Ltd.,NA,,,,
Astra Microwave Products Ltd.,ASTRAMICRO.NS,,,,
Equitas Small Finance Bank Ltd.,EQUITASBNK.NS,,,,
MOIL Ltd.,MOIL.NS,,,,
The Anup Engineering Ltd.,ANUP.NS,,,,
Varroc Engineering Ltd.,VARROC.NS,,,,
Lloyds Enterprises Ltd.,NA,,,,
Aarti Pharmalabs Ltd.,NA,,,,
Thomas Cook (India) Ltd.,THOMASCOOK.NS,,,,
KNR Constructions Ltd.,KNRCON.NS,,,,
Transrail Lighting Ltd.,NA,,,,
Garware Hi-Tech Films Ltd.,GARFIBRES.NS,,,,
V2 Retail Ltd.,V2RETAIL.NS,,,,
Black Box Ltd.,BBOX.NS,,,,
Bajaj Electricals Ltd.,BAJAJELEC.NS,,,,
V-Mart Retail Ltd.,VMART.NS,,,,
Thangamayil Jewellery Ltd.,THANGAMAYL.NS,,,,
South Indian Bank Ltd.,SOUTHBANK.NS,,,,
Hindustan Foods Ltd.,HNDFDS.NS,,,,
Shilpa Medicare Ltd.,SHILPAMED.NS,,,,
Raymond Lifestyle Ltd.,NA,,,,
Tanla Platforms Ltd.,TANLA.NS,,,,
TD Power Systems Ltd.,TDPOWERSYS.NS,,,,
Sterling and Wilson Renewable Energy Ltd.,SWSOLAR.NS,,,,
EPL Ltd.,EPL.NS,,,,
Ethos Ltd.,ETHOSLTD.NS,,,,
Mahindra Holidays & Resorts India Ltd.,MHRIL.NS,,,,
Gokaldas Exports Ltd.,GOKEX.NS,,,,
Electrosteel Castings Ltd.,ELECTCAST.NS,,,,
Manorama Industries Ltd.,MANORAMA.NS,,,,
Juniper Hotels Ltd.,NA,,,,
Route Mobile Ltd.,ROUTE.NS,,,,
HMT Ltd.,HMT.NS,,,,
Shree Renuka Sugars Ltd.,RENUKA.NS,,,,
Shoppers Stop Ltd.,SHOPERSTOP.NS,,,,
CSB Bank Ltd.,CSBBANK.NS,,,,
GHCL Ltd.,GHCL.NS,,,,
Greenlam Industries Ltd.,GREENLAM.NS,,,,
Strides Pharma Science Ltd.,STAR.NS,,,,
Dhanuka Agritech Ltd.,DHANUKA.NS,,,,
Supriya Lifescience Ltd.,SUPRIYA.NS,,,,
RattanIndia Enterprises Ltd.,RTNINDIA.NS,,,,
Rajesh Exports Ltd.,RAJESHEXPO.NS,,,,
PDS Ltd.,PDSL.NS,,,,
Puravankara Ltd.,PURVA.NS,,,,
Sunteck Realty Ltd.,SUNTECK.NS,,,,
Bansal Wire Industries Ltd.,NA,,,,
Man Infraconstruction Ltd.,MANINFRA.NS,,,,
Ahluwalia Contracts (India) Ltd.,AHLUCONT.NS,,,,
Aditya Vision Ltd.,NA,,,,
Protean eGov Technologies Ltd.,NA,,,,
Technocraft Industries (India) Ltd.,TIIL.NS,,,,
Surya Roshni Ltd.,SURYAROSNI.NS,,,,
LE Travenues Technology Ltd.,NA,,,,
Texmaco Rail & Engineering Ltd.,TEXRAIL.NS,,,,
Ashoka Buildcon Ltd.,ASHOKA.NS,,,,
JK Paper Ltd.,JKPAPER.NS,,,,
Gulf Oil Lubricants India Ltd.,GULFOILLUB.NS,,,,
Pricol Ltd.,PRICOLLTD.NS,,,,
Gujarat Ambuja Exports Ltd.,GAEL.NS,,,,
RattanIndia Power Ltd.,RTNPOWER.NS,,,,
Websol Energy Systems Ltd.,WEBELSOLAR.NS,,,,
TVS Supply Chain Solutions Ltd.,TVSSCS.NS,,,,
RateGain Travel Technologies Ltd.,RATEGAIN.NS,,,,
Arvind Fashions Ltd.,ARVINDFASN.NS,,,,
ICRA Ltd.,ICRA.NS,,,,
Refex Industries Ltd.,REFEX.NS,,,,
Responsive Industries Ltd.,RESPONIND.NS,,,,
Entero Healthcare Solutions Ltd.,NA,,,,
IFB Industries Ltd.,IFBIND.NS,,,,
Indo Count Industries Ltd.,ICIL.NS,,,,
J Kumar Infraprojects Ltd.,JKIL.NS,,,,
Suprajit Engineering Ltd.,SUPRAJIT.NS,,,,
NIIT Learning Systems Ltd.,NA,,,,
KRN Heat Exchanger and Refrigeration Ltd.,NA,,,,
Avalon Technologies Ltd.,AVALON.NS,,,,
Mishra Dhatu Nigam Ltd.,MIDHANI.NS,,,,
India Tourism Development Corporation Ltd.,ITDC.NS,,,,
Innova Captab Ltd.,NA,,,,
AGI Greenpac Ltd.,AGI.NS,,,,
Hikal Ltd.,HIKAL.NS,,,,
Diamond Power Infrastructure Ltd.,DIAMONDYD.NS,,,,
Senco Gold Ltd.,SENCO.NS,,,,
Pearl Global Industries Ltd.,PGIL.NS,,,,
PTC India Ltd.,PTC.NS,,,,
SIS Ltd.,SIS.NS,,,,
Johnson Controls-Hitachi Air Conditioning India Ltd.,JCHAC.NS,,,,
Unimech Aerospace and Manufacturing Ltd.,NA,,,,
Sky Gold and Diamonds Ltd.,NA,,,,
Banco Products (India) Ltd.,BANCOINDIA.NS,,,,
Laxmi Organic Industries Ltd.,LXCHEM.NS,,,,
Electronics Mart India Ltd.,EMIL.NS,,,,
Ujaas Energy Ltd.,UJAAS.NS,,,,
Sun Pharma Advanced Research Company Ltd.,SPARC.NS,,,,
Styrenix Performance Materials Ltd.,STYRENIX.NS,,,,
Hindustan Construction Company Ltd.,HCC.NS,,,,
Sharda Cropchem Ltd.,SHARDACROP.NS,,,,
Rain Industries Ltd.,RAIN.NS,,,,
Mahindra Lifespace Developers Ltd.,MAHLIFE.NS,,,,
GMM Pfaudler Ltd.,GMMPFAUDLR.NS,,,,
Infibeam Avenues Ltd.,INFIBEAM.NS,,,,
Unichem Laboratories Ltd.,UNICHEMLAB.NS,,,,
Sundaram-Clayton Ltd.,SUNCLAYLTD.NS,,,,
Mas Financial Services Ltd.,MASFIN.NS,,,,
Pilani Investment and Industries Corporation Ltd.,PILANIINVS.NS,,,,
Bannari Amman Sugars Ltd.,BANARISUG.NS,,,,
Gujarat Alkalies & Chemicals Ltd.,GUJALKALI.NS,,,,
Indigo Paints Ltd.,INDIGOPNTS.NS,,,,
Awfis Space Solutions Ltd,NA,,,,
Zaggle Prepaid Ocean Services Ltd.,ZAGGLE.NS,,,,
Tilaknagar Industries Ltd.,TI.NS,,,,
VST Industries Ltd.,VSTIND.NS,,,,
Swaraj Engines Ltd.,SWARAJENG.NS,,,,
Greaves Cotton Ltd.,GREAVESCOT.NS,,,,
Jana Small Finance Bank Ltd.,NA,,,,
Skipper Ltd.,SKIPPER.NS,,,,
Sunflag Iron & Steel Company Ltd.,SUNFLAG.NS,,,,
Ceigall India Ltd.,NA,,,,
TARC Ltd.,TARC.NS,,,,
Heidelberg Cement India Ltd.,HEIDELBERG.NS,,,,
Yatharth Hospital & Trauma Care Services Ltd.,YATHARTH.NS,,,,
Bharat Rasayan Ltd.,BHARATRAS.NS,,,,
Orient Electric Ltd.,ORIENTELEC.NS,,,,
VRL Logistics Ltd.,VRLLOG.NS,,,,
Easy Trip Planners Ltd.,EASEMYTRIP.NS,,,,
Inox Green Energy Services Ltd.,INOXGREEN.NS,,,,
Sharda Motor Industries Ltd.,SHARDAMOTR.NS,,,,
Wonderla Holidays Ltd.,WONDERLA,,,,
Rallis India Ltd.,RALLIS.NS,,,,
Neogen Chemicals Ltd.,NEOGEN.NS,,,,
Dynamatic Technologies Ltd.,DYNAMATECH.NS,,,,
Indostar Capital Finance Ltd.,INDOSTAR.NS,,,,
Restaurant Brands Asia Ltd.,RBA.NS,,,,
Lux Industries Ltd.,LUXIND.NS,,,,
MPS Ltd.,MPSLTD.NS,,,,
DB Corp Ltd.,DBCORP.NS,,,,
Vadilal Industries Ltd.,VADILALIND.NS,,,,
Kitex Garments Ltd.,KITEX.NS,,,,
Paras Defence and Space Technologies Ltd.,PARAS.NS,,,,
Borosil Ltd.,BOROLTD.NS,,,,
Ganesha Ecosphere Ltd.,GANECOS.NS,,,,
Artemis Medicare Services Ltd.,ARTEMISMED.NS,,,,
Balaji Amines Ltd.,BALAMINES.NS,,,,
MTAR Technologies Ltd.,MTARTECH.NS,,,,
Pitti Engineering Ltd.,PITTIENG.NS,,,,
Sterlite Technologies Ltd.,STLTECH.NS,,,,
E2E Networks Ltd.,E2E.NS,,,,
Imagicaaworld Entertainment Ltd.,IMAGICAA.NS,,,,
National Fertilizers Ltd.,NFL.NS,,,,
Jash Engineering Ltd.,JASH.NS,,,,
Orchid Pharma Ltd.,ORCHPHARMA.NS,,,,
LG Balakrishnan & Bros Ltd.,LGBBROSLTD.NS,,,,
VIP Industries Ltd.,VIPIND.NS,,,,
Subros Ltd.,SUBROS.NS,,,,
India Glycols Ltd.,INDIAGLYCO.NS,,,,
TCPL Packaging Ltd.,TCPLPACK.NS,,,,
Polyplex Corporation Ltd.,POLYPLEX.NS,,,,
Jain Irrigation Systems Ltd.,JISLJALEQS.NS,,,,
Go Fashion (India) Ltd.,GOCOLORS.NS,,,,
AXISCADES Technologies Ltd.,AXISCADES.NS,,,,
Enviro Infra Engineers Ltd.,NA,,,,
Kingfa Science & Technology (India) Ltd.,KINGFA.NS,,,,
Heritage Foods Ltd.,HERITGFOOD.NS,,,,
R Systems International Ltd.,RSYSTEMS.NS,,,,
Thyrocare Technologies Ltd.,THYROCARE.NS,,,,
DCB Bank Ltd.,DCBBANK.NS,,,,
Optiemus Infracom Ltd.,OPTIEMUS.NS,,,,
Bhagiradha Chemicals & Industries Ltd.,BHAGCHEM.NS,,,,
Lumax Auto Technologies Ltd.,LUMAXTECH.NS,,,,
Indraprastha Medical Corporation Ltd.,INDRAMEDCO.NS,,,,
Uflex Ltd.,UFLEX.NS,,,,
FIEM Industries Ltd.,FIEMIND.NS,,,,
Rolex Rings Ltd.,ROLEXRINGS.NS,,,,
RPG Life Sciences Ltd.,RPGLIFE.NS,,,,
Dhani Services Ltd.,DHANI.NS,,,,
Vaibhav Global Ltd.,VAIBHAVGBL.NS,,,,
Apollo Micro Systems Ltd.,APOLLO.NS,,,,
Datamatics Global Services Ltd.,DATAMATICS.NS,,,,
Ashapura Minechem Ltd.,ASHAPURMIN.NS,,,,
Shanthi Gears Ltd.,SHANTIGEAR.NS,,,,
Nalwa Sons Investments Ltd.,NSIL.NS,,,,
63 Moons Technologies Ltd.,63MOONS.NS,,,,
MSTC Ltd.,MSTCLTD.NS,,,,
Gokul Agro Resources Ltd.,GOKULAGRO.NS,,,,
EPACK Durables Ltd.,NA,,,,
EMS Ltd.,NA,,,,
Magellanic Cloud Ltd.,NA,,,,
KDDL Ltd.,KDDL.NS,,,,
D P Abhushan Ltd.,DPABHUSHAN.NS,,,,
Kirloskar Industries Ltd.,KIRLOSIND.NS,,,,
Hemisphere Properties India Ltd.,HEMIPROP.NS,,,,
Rossari Biotech Ltd.,ROSSARI.NS,,,,
Cyient DLM Ltd.,CYIENTDLM.NS,,,,
CARE Ratings Ltd.,CARERATING.NS,,,,
Share India Securities Ltd.,SHAREINDIA.NS,,,,
JTEKT India Ltd.,JTEKTINDIA.NS,,,,
Gopal Snacks Ltd.,NA,,,,
Patel Engineering Ltd.,PATELENG.NS,,,,
Harsha Engineers International Ltd.,HARSHA.NS,,,,
Siyaram Silk Mills Ltd.,SIYSIL.NS,,,,
Greenply Industries Ltd.,GREENPLY.NS,,,,
Sequent Scientific Ltd.,SEQUENT.NS,,,,
Ajmera Realty & Infra India Ltd.,AJMERA.NS,,,,
Cigniti Technologies Ltd.,CIGNITITEC.NS,,,,
Kiri Industries Ltd.,KIRIINDUS.NS,,,,
Sanathan Textiles Ltd.,NA,,,,
Medi Assist Healthcare Services Ltd.,NA,,,,
Kalyani Steels Ltd.,KSL.NS,,,,
Indian Metals & Ferro Alloys Ltd.,IMFA.NS,,,,
Gufic BioSciences Ltd.,GUFICBIO.NS,,,,
Goldiam International Ltd.,GOLDIAM.NS,,,,
Fedbank Financial Services Ltd.,NA,,,,
Dishman Carbogen Amcis Ltd.,DCAL.NS,,,,
Samhi Hotels Ltd.,NA,,,,
Balmer Lawrie & Company Ltd.,BALMLAWRIE.NS,,,,
Bharat Bijlee Ltd.,BBL.NS,,,,
Prabha Energy Ltd.,NA,,,,
Jayaswal Neco Industries Ltd.,JAYNECOIND.NS,,,,
VST Tillers Tractors Ltd.,VSTTILLERS.NS,,,,
Advanced Enzyme Technologies Ltd.,ADVENZYMES.NS,,,,
Navneet Education Ltd.,NAVNETEDUL.NS,,,,
Ramky Infrastructure Ltd.,RAMKY.NS,,,,
Prakash Industries Ltd.,PRAKASH.NS,,,,
Arvind SmartSpaces Ltd.,ARVSMART.NS,,,,
Apeejay Surrendra Park Hotels Ltd.,NA,,,,
Capacit'e Infraprojects Ltd.,CAPACITE.NS,,,,
Standard Glass Lining Technology Ltd.,NA,,,,
Dalmia Bharat Sugar and Industries Ltd.,DALMIASUG.NS,,,,
Steel Strips Wheels Ltd.,SSWL.NS,,,,
Globus Spirits Ltd.,GLOBUSSPR.NS,,,,
Aarti Drugs Ltd.,AARTIDRUGS.NS,,,,
Sundrop Brands Ltd.,NA,,,,
Paisalo Digital Ltd.,PAISALO.NS,,,,
Deep Industries Ltd.,DEEPINDS.NS,,,,
Jamna Auto Industries Ltd.,JAMNAAUTO.NS,,,,
Jindal Poly Films Ltd.,JINDALPOLY.NS,,,,
TeamLease Services Ltd.,TEAMLEASE.NS,,,,
JTL Industries Ltd.,JTLIND.NS,,,,
The Orissa Minerals Development Company Ltd.,ORISSAMINE.NS,,,,
Arkade Developers Ltd.,NA,,,,
NOCIL Ltd.,NOCIL.NS,,,,
Gujarat Themis Biosyn Ltd.,GUJTHEMIS.NS,,,,
Panacea Biotec Ltd.,PANACEABIO.NS,,,,
West Coast Paper Mills Ltd.,WSTCSTPAPR.NS,,,,
Kewal Kiran Clothing Ltd.,KKCL.NS,,,,
Allcargo Logistics Ltd.,ALLCARGO.NS,,,,
Northern Arc Capital Ltd.,NA,,,,
Camlin Fine Sciences Ltd.,CAMLINFINE.NS,,,,
Vishnu Chemicals Ltd.,VISHNU.NS,,,,
Ashiana Housing Ltd.,ASHIANA.NS,,,,
MosChip Technologies Ltd.,MOSCHIP.NS,,,,
Suven Life Sciences Ltd.,SUVEN.NS,,,,
Gujarat Industries Power Company Ltd.,GIPCL.NS,,,,
Hubtown Ltd.,HUBTOWN.NS,,,,
BF Utilities Ltd.,BFUTILITIE.NS,,,,
Sindhu Trade Links Ltd.,NA,,,,
SJS Enterprises Ltd.,SJS.NS,,,,
HPL Electric & Power Ltd.,HPL.NS,,,,
Ddev Plastiks Industries Ltd.,NA,,,,
Prime Focus Ltd.,PFOCUS.NS,,,,
Avantel Ltd.,AVANTEL.NS,,,,
Spectrum Electrical Industries Ltd.,NA,,,,
Mahanagar Telephone Nigam Ltd.,MTNL.NS,,,,
Servotech Renewable Power System Ltd.,SERVOTECH.NS,,,,
K P Energy Ltd.,KPENERGY.NS,,,,
Nitco Ltd.,NITCO.NS,,,,
Stylam Industries Ltd.,STYLAMIND.NS,,,,
Prince Pipes & Fittings Ltd.,PRINCEPIPE.NS,,,,
Bombay Dyeing & Manufacturing Company Ltd.,BOMDYEING.NS,,,,
RPSG Ventures Ltd.,RPSGVENT.NS,,,,
Morepen Laboratories Ltd.,MOREPENLAB.NS,,,,
NACL Industries Ltd.,NACLIND.NS,,,,
Greenpanel Industries Ltd.,GREENPANEL.NS,,,,
Bhansali Engineering Polymers Ltd.,BEPL.NS,,,,
Taj GVK Hotels & Resorts Ltd.,TAJGVK.NS,,,,
Fineotex Chemical Ltd.,FCL.NS,,,,
Interarch Building Products Ltd.,NA,,,,
Seamec Ltd.,SEAMECLTD.NS,,,,
Thirumalai Chemicals Ltd.,TIRUMALCHM.NS,,,,
Windsor Machines Ltd.,WINDMACHIN.NS,,,,
Alembic Ltd.,ALEMBICLTD.NS,,,,
Pokarna Ltd.,POKARNA.NS,,,,
Maithan Alloys Ltd.,MAITHANALL.NS,,,,
Monarch Networth Capital Ltd.,MONARCH.NS,,,,
Xpro India Ltd.,XPROINDIA.NS,,,,
KCP Ltd.,KCP.NS,,,,
Utkarsh Small Finance Bank Ltd.,NA,,,,
ADF Foods Ltd.,ADFFOODS.NS,,,,
Som Distilleries & Breweries Ltd.,SDBL.NS,,,,
DCX Systems Ltd.,DCXINDIA.NS,,,,
Prataap Snacks Ltd.,DIAMONDYD.NS,,,,
Kolte-Patil Developers Ltd.,KOLTEPATIL.NS,,,,
Savita Oil Technologies Ltd.,SAVITA.NS,,,,
Oriental Hotels Ltd.,ORIENTHOT.NS,,,,
Sagar Cements Ltd.,SAGCEM.NS,,,,
PSP Projects Ltd.,PSPPROJECT.NS,,,,
Venus Pipes & Tubes Ltd.,VENUSPIPES.NS,,,,
Genesys International Corporation Ltd.,GENESYS.NS,,,,
Veedol Corporation Ltd.,NA,,,,
Marathon Nextgen Realty Ltd.,MARATHON.NS,,,,
Flair Writing Industries Ltd,NA,,,,
Pennar Industries Ltd.,PENIND.NS,,,,
Automotive Axles Ltd.,AUTOAXLES.NS,,,,
Senores Pharmaceuticals Ltd.,NA,,,,
TCI Express Ltd.,TCIEXP.NS,,,,
Shivalik Bimetal Controls Ltd.,SBCL.NS,,,,
La Opala RG Ltd.,LAOPALA.NS,,,,
Krsnaa Diagnostics Ltd.,KRSNAA.NS,,,,
Raghav Productivity Enhancers Ltd.,NA,,,,
S H Kelkar & Company Ltd.,SHK.NS,,,,
Precision Wires India Ltd.,PRECWIRE.NS,,,,
Nilkamal Ltd.,NILKAMAL.NS,,,,
Marine Electricals (India) Ltd.,MARINE.NS,,,,
Lumax Industries Ltd.,LUMAXIND.NS,,,,
Indo Thai Securities Ltd.,NA,,,,
Bajaj Hindusthan Sugar Ltd.,BAJAJHIND.NS,,,,
Baazar Style Retail Ltd.,NA,,,,
Jindal Drilling & Industries Ltd.,JINDRILL.NS,,,,
Madhya Bharat Agro Products Ltd.,MBAPL.NS,,,,
Quality Power Electrical Equipments Ltd.,NA,,,,
Zota Healthcare Ltd.,ZOTA.NS,,,,
Goodluck India Ltd.,GOODLUCK.NS,,,,
Indo Tech Transformers Ltd.,INDOTECH.NS,,,,
Ram Ratna Wires Ltd.,RAMRAT.NS,,,,
SML Isuzu Ltd.,SMLISUZU.NS,,,,
Centum Electronics Ltd.,CENTUM.NS,,,,
Panama Petrochem Ltd.,PANAMAPET.NS,,,,
Sula Vineyards Ltd.,SULA.NS,,,,
Stove Kraft Ltd.,STOVEKRAFT.NS,,,,
Hathway Cable & Datacom Ltd.,HATHWAY.NS,,,,
Indoco Remedies Ltd.,INDOCO.NS,,,,
Venky's (India) Ltd.,VENKEYS.NS,,,,
Sandhar Technologies Ltd.,SANDHAR.NS,,,,
SEPC Ltd.,SEPC.NS,,,,
DCW Ltd.,DCW.NS,,,,
Aeroflex Industries Ltd.,AEROFLEX.NS,,,,
Ravindra Energy Ltd.,NA,,,,
Muthoot Microfin Ltd.,NA,,,,
Bajaj Consumer Care Ltd.,BAJAJCON.NS,,,,
Shipping Corporation of India Land And Assets Ltd.,NA,,,,
Wonder Electricals Ltd.,NA,,,,
Cantabil Retail India Ltd.,CANTABIL.NS,,,,
One Mobikwik Systems Ltd.,NA,,,,
Hindustan Oil Exploration Company Ltd.,HINDOILEXP.NS,,,,
Delta Corp Ltd.,DELTACORP.NS,,,,
Eveready Industries India Ltd.,EVEREADY.NS,,,,
Foseco India Ltd.,FOSECOIND.NS,,,,
Hinduja Global Solutions Ltd.,HGS.NS,,,,
Mangalam Cement Ltd.,MANGLMCEM.NS,,,,
Vidhi Specialty Food Ingredients Ltd.,VIDHIING.NS,,,,
Sasken Technologies Ltd.,SASKEN.NS,,,,
Associated Alcohols & Breweries Ltd.,ASALCBR.NS,,,,
Quadrant Future Tek Ltd.,NA,,,,
EIH Associated Hotels Ltd.,EIHAHOTELS.NS,,,,
Laxmi Dental Ltd.,NA,,,,
Dollar Industries Ltd.,DOLLAR.NS,,,,
Summit Securities Ltd.,SUMMITSEC.NS,,,,
Repco Home Finance Ltd.,REPCOHOME.NS,,,,
Nucleus Software Exports Ltd.,NUCLEUS.NS,,,,
Shalby Ltd.,SHALBY.NS,,,,
Mayur Uniquoters Ltd.,MAYURUNIQ.NS,,,,
Mangalore Chemicals & Fertilizers Ltd.,MANGCHEFER.NS,,,,
Sangam (India) Ltd.,SANGAMIND.NS,,,,
Sanghvi Movers Ltd.,SANGHVIMOV.NS,,,,
NRB Bearings Ltd.,NRBBEARING.NS,,,,
Parag Milk Foods Ltd.,PARAGMILK.NS,,,,
Yasho Industries Ltd.,YASHO.NS,,,,
Solara Active Pharma Sciences Ltd.,SOLARA.NS,,,,
Windlas Biotech Ltd.,WINDLAS.NS,,,,
Ramco Industries Ltd.,RAMCOIND.NS,,,,
Vimta Labs Ltd.,VIMTALABS.NS,,,,
Tasty Bite Eatables Ltd.,TASTYBITE.NS,,,,
TVS Srichakra Ltd.,TVSSRICHAK.NS,,,,
Pix Transmissions Ltd.,PIXTRANS.NS,,,,
Hi-Tech Pipes Ltd.,HITECH.NS,,,,
Vishnu Prakash R Punglia Ltd.,NA,,,,
Indian Hume Pipe Company Ltd.,INDIANHUME.NS,,,,
Sai Silks (Kalamandir) Ltd.,NA,,,,
PTC India Financial Services Ltd.,PFS.NS,,,,
Nelco Ltd.,NELCO.NS,,,,
AGI Infra Ltd.,AGIIL.NS,,,,
